"mu.param","Mean","StdDev"
"t",1.35721821904308,0.957646560141972
"t2",-1.68682801858046,0.432360231730209
"w",6.34079381484016,0.531952134242271
"w2",-2.41845842029956,0.416599511802137
"c",1.21843072083618,0.411208117154314
"c2",-0.065776529176797,0.225379574115362
"tw",3.1064207008292,0.707258627575865
"tc",0.480374581036584,0.674596567661424
"wc",0.233772777531015,0.575329744991547
"twc",-0.317644553071386,0.237968956688164
"tw2",-0.403322637505266,0.26047290532689
"tc2",0.0129057170889808,0.195836481657382
"t2w",-0.748202631140157,0.226631173468202
"t2c",-0.182198683767385,0.251486470721187
"w2c",0.0332357886756867,0.194672758466887
"wc2",-0.0187593457126241,0.191785585353388
