"mu.param","Mean","StdDev"
"t",-9.38144389042158,1.24643870534439
"t2",-6.28001531723361,1.35542891780629
"w",7.41653318331198,0.824008661377928
"w2",-5.63393332197699,0.419791382026974
"c",22.8834901776665,1.85140575920735
"c2",-5.56897300074651,1.62845945480775
"tw",0.162477247873831,0.463129269619111
"tc",-2.32937985137058,0.437749544677331
"wc",1.17934831327239,0.339638761821807
"t3",0.228713843612064,0.370383189455479
"w3",1.49494469806403,0.44274455032471
"c3",0.594245086371689,0.348438350884569
