"mu.param","Mean","StdDev"
"t",-18.9470977691623,1.18206297011011
"t2",-5.12153387804597,1.3568460126148
"w",4.60151858681032,0.646567540216302
"w2",-2.34201225900346,0.317370916003495
"c",2.86088869036322,1.12712651352349
"c2",-0.227388666176454,1.02553749421905
"tw",-1.42816041145386,0.413416147926051
"tc",-0.483478306081418,0.366489156275224
"wc",-0.159242359623316,0.299704717920159
"t3",1.44185699663907,0.388689963606137
"w3",0.775720968625812,0.361217361494483
"c3",-0.0385415280216333,0.23080685363392
