"sigma.param","Mean","StdDev"
"const",0.0122681157499497,0.00998721390067443
"t",2.7576793348636,0.400739886819413
"t2",1.50622396798125,0.220492299011597
"w",1.86830276988925,0.222191769955234
"w2",2.41125322378139,0.15164356270783
"c",5.60835608438658,0.281577999693447
"c2",-0.770627587707235,0.139909228752991
"tw",-2.32333784070002,0.20462852562954
"tc",-0.628457011505186,0.211636931877947
"wc",0.190301896329451,0.178460057657967
