"mu.param","Mean","StdDev"
"t",-16.3816543741108,2.39099715585277
"t2",-2.58830495853774,2.13896778984144
"w",-0.51126324640117,1.2854800212127
"w2",-0.324779172825495,0.891077292514996
"c",3.72699728064313,1.42476998150895
"c2",-0.961503250285005,1.45917080524215
"tw",0.56384171628042,2.02057762922623
"tc",-0.290659587160416,2.0797116848152
"wc",-0.165112761686001,1.39777287014385
"twc",0.0591478777978166,0.753080126333987
"tw2",0.0716643643521778,0.811141364157056
"tc2",0.0831675878715857,0.853881685909525
"t2w",-0.151856818000906,0.768755827499752
"t2c",-0.0366000348588016,0.868495291156145
"w2c",0.032710708171904,0.461298411593385
"wc2",-0.00114812326407798,0.429570231844373
"t3",0.591919725926144,0.69536611941164
"w3",0.102365136959103,0.491367639129362
"c3",0.0975002499244532,0.405897782447392
