"mu.param","Mean","StdDev"
"t",-16.9603398970569,0.697108128036666
"t2",-1.96175844303665,0.349132724834069
"w",-1.04682777447478,0.403148984328724
"w2",-0.294595716395737,0.337403029004081
"c",11.1089452207722,0.421313861101915
"c2",-1.05825239066976,0.209034007507337
"tw",-0.687022243141435,0.631997875223532
"tc",1.60040053693259,0.594340522688431
"wc",-0.134636627986705,0.4556875600434
"twc",0.0454009135756033,0.225244581946195
"tw2",0.216028819331629,0.248960770818146
"tc2",0.039398852003513,0.192801756839283
"t2w",0.218675232208462,0.211776553454959
"t2c",-0.93930361494446,0.221701511933967
"w2c",0.0691014414725252,0.163836698729354
"wc2",-0.0549487194129068,0.145580149791205
