"sigma.param","Mean","StdDev"
"const",0.00857021240759811,0.00999278061683864
"t",4.62963418808654,0.490799226909782
"t2",0.164084701739526,0.260505491053047
"w",3.39453531706763,0.301742254586025
"w2",7.06227161008768,0.241396893989181
"c",8.26883923755528,0.402894072407523
"c2",-1.3983391206316,0.182964508757309
"tw",-3.11886001755101,0.299986419344122
"tc",-0.935352047364815,0.238342893829652
"wc",0.583142467348432,0.256857995823327
