"mu.param","Mean","StdDev"
"t",-13.0201245150811,4.21266966648304
"t2",-8.45253013217616,3.48579235784162
"w",-1.51097893397521,2.14313446652054
"w2",0.0807832378627358,1.62519822162351
"c",14.2903125486958,2.98240831446881
"c2",-0.766246568958339,2.96917304691904
"tw",-0.771962743595371,3.14184915655924
"tc",-1.06492678323339,3.22387361511931
"wc",-0.241444136304125,2.37332714432598
"twc",0.0726307317576951,1.04450198348026
"tw2",0.0664078700482772,1.14135744845777
"tc2",0.252927460412369,1.14390465295904
"t2w",0.250406644829547,0.972036948340456
"t2c",-0.802704282925201,1.18840291434456
"w2c",-0.0904954427706302,0.823471165157311
"wc2",0.0650000579060936,0.773239446258554
"t3",1.65600230988577,0.959009512616413
"w3",0.084115480948679,0.956515312687294
"c3",-0.12337628069957,0.765844521615017
