"sigma.param","Mean","StdDev"
"const",0.00399020434194629,0.00999822817777269
"t",6.76376496843142,0.164134640044555
"t2",-3.55091452402056,0.105264692175884
"w",-4.77250909706838,0.195822151056358
"w2",3.02232536305009,0.086070573101338
"c",-5.84281982986462,0.187579426390457
"c2",0.826639718994344,0.0639522093406988
"tw",8.61904533498083,0.210863015151452
"tc",-2.66454707569697,0.117774906788029
"wc",-2.30102421010554,0.107895471984192
