"mu.param","Mean","StdDev"
"t",-19.8248357842461,3.76004099829624
"t2",0.0973320476005548,2.30721658912251
"w",-1.02870659849959,4.72830771178011
"w2",-0.730847908766401,2.86332193490877
"c",10.022732349143,2.38941183731038
"c2",-1.16757355933292,1.61174035100186
"tw",0.841715548890329,4.01452415779866
"tc",-0.943971111822941,3.55258304385294
"wc",0.498683513390269,4.11486816708456
"twc",-0.0874771423971062,1.49812745864035
"tw2",0.315021924959594,1.55251775315735
"tc2",0.364801308510451,1.36467496880087
"t2w",-0.191480409830077,1.28607831012013
"t2c",-0.355188019854182,1.47322650977134
"w2c",0.18454875946798,1.19967158628349
"wc2",-0.0708116664965301,1.13491704277939
