"mu.param","Mean","StdDev"
"t",-3.9964940027164,0.752957149207875
"t2",-0.190579584746124,0.7744644288385
"w",8.27139265203903,0.479219965093654
"w2",-2.93162221609531,0.192946501875914
"c",14.4104654447037,0.695812179242629
"c2",-0.759527492191858,0.681448744732679
"tw",0.105396978051118,0.224668608830738
"tc",0.0156267319024653,0.194855713599067
"wc",0.226024681190919,0.196734725605559
"t3",-0.466397658827972,0.203443653387918
"w3",0.571097711643017,0.253719811466195
"c3",-0.0696928894478816,0.159726963346026
