"mu.param","Mean","StdDev"
"t",-13.1968444885796,4.17029213803572
"t2",-1.5611745969408,3.73555097876315
"w",11.4768154250316,2.7502743097009
"w2",-4.68011610015358,1.95493389078865
"c",15.7493016538279,3.11889137121686
"c2",-3.37322496902136,2.94958744319082
"tw",5.45167463806025,3.43088604336583
"tc",0.306581114176932,2.70100665769244
"wc",-4.9900111767347,3.09813967911217
"twc",3.32031989901683,1.08841811573574
"tw2",-0.624899978273987,1.31802941004791
"tc2",-0.118757729330349,1.05140832684632
"t2w",-2.37753167895634,1.26438161426309
"t2c",-0.0135271600716067,1.10635292955078
"w2c",-0.347407597391407,1.00651865604403
"wc2",-0.280200597952656,0.966475845096267
"t3",0.111392681578407,1.04996863959103
"w3",1.46339548477575,1.29604154983485
"c3",0.624908953820589,0.737692473567453
