"mu.param","Mean","StdDev"
"t",-7.68722823042963,1.53035754034349
"t2",-9.57896378211967,1.50614993988393
"w",29.6224714458046,0.948244415561834
"w2",-2.47139600219022,0.36869452839867
"c",34.9153803049552,1.49721563493694
"c2",-8.54014367850963,1.39711252947326
"tw",-5.57317723335599,0.350251107391706
"tc",-3.32996922319408,0.304591994176093
"wc",3.24521808162966,0.348478141337956
"t3",1.73126996880682,0.373578732449404
"w3",-0.288557292156876,0.441629055749798
"c3",0.985214135459315,0.316363940247477
