"mu.param","Mean","StdDev"
"t",-20.0347750006791,1.12270521809246
"t2",-4.0842773998236,1.27192890402817
"w",4.25842461646535,0.705371663898441
"w2",-2.45249858648084,0.301946740931504
"c",4.17285764502655,0.992984487583839
"c2",-0.789204283868599,0.943889328702999
"tw",-0.977503760377583,0.414114468280809
"tc",-0.475660501888195,0.356047046433502
"wc",-0.248936388484206,0.290693252646389
"t3",1.2523188022647,0.368477169680558
"w3",0.754126354089093,0.384227409797434
"c3",0.0757734650629568,0.218977115576558
