"mu.param","Mean","StdDev"
"t",0.84150281721103,1.35067141316414
"t2",-0.643014995593226,1.15894411666028
"w",0.345552391827698,0.598925822084898
"w2",-0.340946201608072,0.536565272213099
"c",13.6033929848554,0.665740353504767
"c2",0.706532168034754,0.816351932822153
"tw",0.0428306157519014,0.892243263825704
"tc",0.467316257184275,0.987391280787114
"wc",-0.225647143890115,0.693687309000245
"twc",0.0916476035565773,0.314526768428977
"tw2",0.0451800913252425,0.375118462358172
"tc2",0.0392766242799869,0.352864430289202
"t2w",-0.0114729013245542,0.33798206615937
"t2c",-0.292566685434622,0.406911098219454
"w2c",0.0315925139204237,0.262959120892282
"wc2",0.014892818643529,0.22719034352939
"t3",-0.468795658625177,0.323389012914015
"w3",0.103958343764695,0.278667769637581
"c3",-0.358788195969014,0.23096452278536
