"mu.param","Mean","StdDev"
"t",-20.726659132354,1.7349905787627
"t2",-3.99907579274356,1.45386378054668
"w",4.15252514245068,0.941536239609893
"w2",-2.76165305068608,0.732787223159772
"c",4.61859175766545,1.12389554918446
"c2",-1.13348724167145,1.09246408590506
"tw",-0.701079803503763,1.37434472549928
"tc",-0.149392181786955,1.33991660578042
"wc",-0.0901021099655916,0.968791433846094
"twc",0.20122264262625,0.461389178235879
"tw2",0.740689532564753,0.510569498076542
"tc2",-0.00243982459293569,0.497834302086574
"t2w",-0.326417290172005,0.439933354809158
"t2c",-0.159991175580302,0.495947202374137
"w2c",-0.0776644712472047,0.341385531097881
"wc2",-0.0919600851548881,0.297998611823201
"t3",1.27994216215473,0.410656200509986
"w3",0.780265646539035,0.390340640632664
"c3",0.148334207405467,0.28910982055319
