"mu.param","Mean","StdDev"
"t",-19.9552968474781,1.8937725006113
"t2",-4.92030428936581,1.57617127108134
"w",4.36066182242712,1.02936907174073
"w2",-2.57750992631546,0.827860753415018
"c",3.43627031256187,1.19055196126082
"c2",-0.763647206482896,1.1467338322572
"tw",-1.1155984881554,1.5212773265674
"tc",-0.0983868963644377,1.48644394249928
"wc",0.21797651194441,1.03053986363963
"twc",0.184201432319955,0.516560330394524
"tw2",0.642503589080489,0.567852309359013
"tc2",-0.0212623652590735,0.545368843655263
"t2w",-0.288524023750508,0.491370600023218
"t2c",-0.207282491930728,0.546216809896706
"w2c",-0.134077836457981,0.372809400910231
"wc2",-0.159014493040798,0.310119750660628
"t3",1.48546456552556,0.45018163845978
"w3",0.819649143308736,0.410941330434776
"c3",0.104988373707193,0.302657387671802
