"mu.param","Mean","StdDev"
"t",-16.0296796225686,0.870625703154695
"t2",-2.5844773688261,0.391298626485775
"w",-0.113774232836345,0.453157009540371
"w2",-0.0134877957211517,0.368946858907875
"c",7.593894981592,0.423032500234028
"c2",-0.917695767639148,0.218410908795478
"tw",-0.020832535785103,0.716087648094868
"tc",0.232630487845689,0.743978151410818
"wc",-0.415196704695871,0.523498726204985
"twc",0.0285651009344912,0.246124530486645
"tw2",-0.0903832609777511,0.260756769946545
"tc2",0.20351136285925,0.221645574054556
"t2w",0.0460909699392472,0.215054055673746
"t2c",-0.299340745017157,0.251560488608695
"w2c",-0.0648925557540059,0.191915509803221
"wc2",0.116828966900139,0.173974096746012
