"mu.param","Mean","StdDev"
"t",-15.5263311843029,1.50886489324505
"t2",-3.89020401143136,1.35579016774706
"w",16.548310379902,0.90316312192237
"w2",-3.3312851257452,0.584740803820284
"c",6.94815481059716,1.09611841170027
"c2",-1.03747777162085,1.09775427031004
"tw",-3.21372366210262,1.13980974351186
"tc",-1.33053900127005,1.02253945627229
"wc",0.496687197544871,1.01011453601964
"twc",-0.032332302607618,0.3843207466573
"tw2",0.858251165832771,0.429348928026103
"tc2",0.260570116499938,0.4113711655284
"t2w",-0.0882324683546199,0.415829519050232
"t2c",-0.0245599211046064,0.432436088427084
"w2c",-0.0312298196952653,0.339141338257132
"wc2",-0.117025806738519,0.338673528635627
"t3",0.854952653273288,0.38199662111921
"w3",0.0873455326760556,0.41508042445163
"c3",0.0436243973519133,0.291561271292707
