"mu.param","Mean","StdDev"
"t",-21.848106664292,1.57579087240423
"t2",-0.688476775840487,0.852612764246982
"w",4.06777848388921,0.893891743147052
"w2",-2.26537133215433,0.708181217005342
"c",2.64739836803161,0.717646924238851
"c2",-0.150689576177821,0.374315672206231
"tw",0.976345629390782,1.35799578542078
"tc",-0.608867562166809,1.33619180088769
"wc",1.08208034344587,0.998561801043587
"twc",-0.299623039825501,0.501079171767861
"tw2",0.349535169020706,0.572706339357902
"tc2",-0.157861242960466,0.437995709572977
"t2w",-0.789817679227338,0.524750040696356
"t2c",0.218114547540086,0.490370305042064
"w2c",-0.183013336714065,0.355402924197195
"wc2",-0.248607213156593,0.320586112909183
