"sigma.param","Mean","StdDev"
"const",0.00695970347449417,0.00999285823205093
"t",1.61124348217703,0.533949337375801
"t2",3.75147518182318,0.320232618995702
"w",1.31774880204563,0.309834470965506
"w2",3.54234560593633,0.213155646269178
"c",4.04775957195121,0.305393701710054
"c2",-0.822936942461073,0.141714164572717
"tw",-3.06539096836837,0.307669341598927
"tc",-0.802326221422658,0.272685547520294
"wc",-0.311072400432461,0.19400457029376
