"mu.param","Mean","StdDev"
"t",-13.4283218825567,1.54450715357218
"t2",-3.64277380213162,1.48078006601088
"w",17.1099072249014,1.05139349909267
"w2",-2.86579925648852,0.503466023985051
"c",7.33235158420779,1.49698221351603
"c2",-0.83672647853614,1.46917564949937
"tw",-3.2296614280353,0.395928041700334
"tc",-0.541252954463857,0.422263621196378
"wc",0.109235146255438,0.534821952646975
"t3",0.665206453890592,0.362322625586901
"w3",0.0577214930292834,0.56698529761685
"c3",0.0110545398349052,0.336539215312303
