"mu.param","Mean","StdDev"
"t",-25.3662097681244,4.46308337121867
"t2",5.12253915169869,3.59476856683721
"w",-2.89983801906606,2.5116932888638
"w2",0.342637769201384,1.3203756883994
"c",8.4428522931928,2.63156918477751
"c2",-0.290257591580153,2.71558391315242
"tw",1.30453108603286,2.79068822350762
"tc",0.867992436901894,2.821244069932
"wc",1.54481322695974,2.52805802900306
"twc",-0.378218935789618,0.859170913214607
"tw2",-0.175217844880645,0.847873190990467
"tc2",0.0334191735946652,1.02343799736081
"t2w",-0.184972037975162,0.902002557888509
"t2c",-0.774171323416482,1.04496269693677
"w2c",-0.10718966033024,0.779867422457635
"wc2",-0.215698475881136,0.835609749631334
"t3",-1.07074960908686,0.892663339331764
"w3",0.263194449690755,0.915514111038961
"c3",-0.0774391227976831,0.760466958114588
