"mu.param","Mean","StdDev"
"t",0.227901246562691,1.10213245883419
"t2",-0.0753835123907057,0.955771711006121
"w",0.371556670904897,0.617821447430995
"w2",-0.133114758586979,0.41330436729854
"c",13.549111929318,0.687771990963406
"c2",0.616869661886783,0.719959500320696
"tw",-0.176449432194405,0.883406191571409
"tc",0.765774555036983,0.876108343230289
"wc",-0.478032601349659,0.675456196890934
"twc",0.189305019573895,0.315728079851695
"tw2",-0.00837059821694526,0.335423684803677
"tc2",-0.0498158553482295,0.357590059044171
"t2w",0.0198794562124492,0.319665374741971
"t2c",-0.301531442738773,0.358537077952023
"w2c",-0.0364949520842647,0.225487024501276
"wc2",0.0721127943629839,0.221006356199597
"t3",-0.609172685837206,0.288494539638444
"w3",0.205646841835101,0.250803683769781
"c3",-0.319477978534792,0.202831873823667
