"mu.param","Mean","StdDev"
"t",0.996645477314198,3.07435560952688
"t2",-10.0008914193564,2.5520824897875
"w",7.63235929112344,2.01214309844719
"w2",-6.37516868134928,1.49543919907833
"c",12.7687141906056,2.74869876212483
"c2",-0.844208631847766,2.48665830414271
"tw",-4.44047583336506,2.23626505796802
"tc",-1.68919988134223,1.93513690132587
"wc",0.230822882633695,1.99262740942072
"twc",-0.121691348296652,0.748258026797137
"tw2",2.06059566121386,0.711469243000002
"tc2",0.130497553799163,0.657925840013897
"t2w",0.313689089994003,0.667190889523815
"t2c",-0.00873876860802006,0.750499550682952
"w2c",-0.0621264659453314,0.648964842818373
"wc2",0.00795744748830282,0.657058043341889
"t3",1.28656204395143,0.631531341976013
"w3",1.13886588960252,0.755309793178253
"c3",0.0206978561014527,0.609153764107957
