"mu.param","Mean","StdDev"
"t",-1.21419248447385,0.935678021023058
"t2",-2.58335616715487,0.528151421650805
"w",0.32952015443348,0.631142285796464
"w2",-0.226409788002735,0.412420874999145
"c",19.3358586918631,0.456316066741848
"c2",-2.53057108536648,0.252587236322736
"tw",0.116607913935981,0.922266057183768
"tc",-0.393416107880474,0.804397203002524
"wc",-0.676983940290149,0.826689209531393
"twc",-0.0448105249181492,0.302652304495653
"tw2",-0.131634446136463,0.360275568266644
"tc2",0.390304816254772,0.279607149777402
"t2w",0.0432835915774908,0.364284863476339
"t2c",-0.493190338057396,0.326960705012828
"w2c",0.154510891850213,0.266808142437036
"wc2",0.221405592642513,0.262278445710404
