"mu.param","Mean","StdDev"
"t",-1.49220206294951,1.0279602037567
"t2",-2.48991953473206,0.956245959150424
"w",0.218283472275088,0.520312915223888
"w2",-0.21016565159496,0.303456955415887
"c",19.8337947476422,0.691355220559886
"c2",-3.22990728687332,0.719272193627566
"tw",0.0659763129968277,0.759247355158068
"tc",-0.080189036370332,0.802213700862886
"wc",-0.38007784597022,0.586778196577177
"twc",0.0778550411764113,0.271876574029226
"tw2",-0.0147448708112576,0.320160931845433
"tc2",0.153209346202835,0.336967358899535
"t2w",-0.00997996654267973,0.269460762084635
"t2c",-0.350433414299956,0.328035684376539
"w2c",0.0466700512974402,0.22134842987137
"wc2",0.0742784877067608,0.184252055938377
"t3",-0.0566018168053626,0.273420137468807
"w3",0.0816942483706273,0.228738083707519
"c3",0.227365221559167,0.195681391970399
