"mu.param","Mean","StdDev"
"t",-2.70769073224529,2.9167268872412
"t2",-5.50887704478686,1.25577996647005
"w",7.42925868702052,1.95182644584336
"w2",-5.41980751927653,1.57408806781707
"c",12.1850811867662,2.47891653129355
"c2",-0.161089351715525,1.13116880061086
"tw",-3.08892076122834,2.59043339645714
"tc",-2.803296382006,2.23791865948863
"wc",1.79863345056597,2.363402043414
"twc",-0.535497877108252,0.76481500417003
"tw2",2.1097257329774,0.744871022471059
"tc2",-0.323148254567013,0.691360056918237
"t2w",-0.0161004092078872,0.763093181876761
"t2c",0.834016556299584,0.802442696100677
"w2c",-0.419654813346693,0.730109445018549
"wc2",-0.184062992602415,0.794816227886449
