"sigma.param","Mean","StdDev"
"const",0.0156500907446702,0.00999340232243804
"t",-9.40056160986435,0.217041258965869
"t2",4.40942193478006,0.113826643639208
"w",-4.92923097101972,0.139696741499125
"w2",5.17063654691315,0.0839311934572592
"c",29.7210234830851,0.809062870717558
"c2",-8.89314936890912,0.186329636214003
"tw",-6.50967521421817,0.0944239384593939
"tc",2.3570184751655,0.337199905113475
"wc",3.70490202199346,0.127753629385876
