"mu.param","Mean","StdDev"
"t",-17.7468464668416,1.49903904068764
"t2",-1.10737072084478,1.75482004676292
"w",-0.577171113118995,0.807559621912387
"w2",-0.129255279184567,0.246675647653246
"c",8.66834819511236,1.36859098079452
"c2",-0.835333197497999,1.24027920662387
"tw",0.22620035139717,0.433282509288863
"tc",-0.0997079907959267,0.32748373916344
"wc",-0.0648936940418257,0.241241403259407
"t3",-0.401856207265083,0.496626576877386
"w3",0.111644689441104,0.329015725815832
"c3",-0.0346956175226308,0.271307536249393
