"sigma.param","Mean","StdDev"
"const",-0.0131443432683362,0.00997839275244511
"t",3.86433207603458,0.381286571694664
"t2",0.703971161385875,0.218429244906862
"w",5.55341432897078,0.274952023617901
"w2",1.89999365389406,0.135679639076221
"c",9.91958092140239,0.335600050947576
"c2",-2.43413653165382,0.114737136674756
"tw",-2.50919921767104,0.173404548575011
"tc",0.0596634096428707,0.166017067052234
"wc",-2.49091040108321,0.161525319122215
