"mu.param","Mean","StdDev"
"t",-11.359796196677,3.51435702280179
"t2",-8.9591923597355,3.64471065372152
"w",-1.16041575918578,1.81812673033722
"w2",-0.024405723593152,0.758368685470881
"c",14.8556923966313,2.71145287530428
"c2",-1.57133886217393,2.64061871051975
"tw",-0.217918983332449,0.922987300501523
"tc",-2.2121219225429,0.832923504267876
"wc",-0.123523535336145,0.688011412857847
"t3",1.50230477822641,0.986874379720852
"w3",-0.00288324951873322,0.772949231309177
"c3",0.138306275201012,0.621963365062697
