"mu.param","Mean","StdDev"
"t",-6.82495371416181,0.995023069036768
"t2",-1.69036685551371,0.468635029112583
"w",11.7027316336353,0.823908783034788
"w2",-2.82837760926995,0.613118823006864
"c",20.1233445345899,0.533276565006906
"c2",-2.42527994747559,0.290673075693759
"tw",0.391730403032355,0.74126163792258
"tc",-1.15764176766039,0.729431719290097
"wc",1.87243719936648,0.828213514126719
"twc",-0.210172284667806,0.280255882562266
"tw2",0.408601023009749,0.293126290128868
"tc2",0.390458619076651,0.21716774275896
"t2w",-0.482122611950158,0.252146412551869
"t2c",-0.301309171089756,0.283744249347718
"w2c",-0.26549720816077,0.283891491678884
"wc2",-0.187775098594007,0.266180774447535
