"mu.param","Mean","StdDev"
"t",-6.46738354809003,0.724180839388112
"t2",-1.86565172528054,0.372215114462081
"w",12.0259563560761,0.465039043736829
"w2",-2.92177001144737,0.383696384054978
"c",19.9548590620103,0.515026583206287
"c2",-2.2763248614329,0.262080968505243
"tw",-0.0201597057189852,0.649907826671751
"tc",-1.24689498109518,0.61737443783612
"wc",1.937311261721,0.601801605922389
"twc",-0.143552868838443,0.247770161645808
"tw2",0.397962500548287,0.270050207873804
"tc2",0.324330521800444,0.212770624496152
"t2w",-0.370609230753414,0.247926791418669
"t2c",-0.216157058219555,0.2376224071044
"w2c",-0.236531280577707,0.207440765143995
"wc2",-0.27299060471774,0.212540549447963
