"mu.param","Mean","StdDev"
"t",0.981797101586561,0.896922612059644
"t2",-1.09775968962839,0.754057740677892
"w",5.78375123929901,0.523044684475289
"w2",-2.58132673220049,0.458402521605277
"c",0.44633581764478,0.740286043348594
"c2",0.629925059289482,0.695678242834983
"tw",1.92459369774716,0.733356520730152
"tc",0.565809334651072,0.643604592326111
"wc",-0.104825973755723,0.570820105998812
"twc",0.00209653390320842,0.254207726565413
"tw2",-0.297203165650163,0.269431510971983
"tc2",-0.0815838233095366,0.241873560663801
"t2w",-0.434189104514358,0.234722829482483
"t2c",-0.135435508256272,0.246365910232779
"w2c",0.0659528998446791,0.198927439349821
"wc2",-0.0744858958577627,0.185613068500179
"t3",-0.16870935119638,0.211663375057052
"w3",0.874459632448192,0.226407507443168
"c3",-0.122457867253169,0.175754477159327
