"mu.param","Mean","StdDev"
"t",-0.814647933652305,0.463243429831869
"t2",-3.08589697015648,0.211974855408014
"w",0.664778644020073,0.264117502609181
"w2",-0.140968761785375,0.162689082977903
"c",18.7296252219297,0.311271511406602
"c2",-2.14131557133676,0.144182606385451
"tw",-0.0657705658872737,0.217237598508191
"tc",-0.323042926457235,0.220043988130644
"wc",-0.250164890976459,0.156417781605893
