"sigma.param","Mean","StdDev"
"const",0.00855771793424465,0.00999301230844702
"t",4.55321869640436,0.494165866670658
"t2",0.188230760386689,0.262218989033273
"w",3.4237002653165,0.303635880283637
"w2",7.11823629994555,0.242921894874655
"c",8.3718982813324,0.404382046434115
"c2",-1.4411857621406,0.183435196772079
"tw",-3.16813899681787,0.299995896035979
"tc",-0.903685521025046,0.238216204661678
"wc",0.546763439177949,0.258040047223641
