"mu.param","Mean","StdDev"
"t",-16.3660979544314,1.42633326748314
"t2",-2.61303315897226,1.73517246750601
"w",-0.52575757094943,0.73800869264056
"w2",-0.245552278460779,0.309816916242198
"c",3.72416650485492,1.3339980742323
"c2",-0.992894302908629,1.23706290822273
"tw",0.335339114271166,0.52194572925032
"tc",-0.127046185995938,0.549461255470853
"wc",-0.11059960609442,0.339632970049625
"t3",0.578457028550255,0.512517855258604
"w3",0.0956447324703232,0.417733504223134
"c3",0.117326171189946,0.285828873589701
